#Col 1: dimension K: 6
#Col 2: specified s: 3
#Col 3: min n: 50000
#Col 4: max n50000
#Col 5: pas n1
#Col 7: n of trees100

K,s,n,q0,q1,q2,cost
6,3,50000,0.1,0.1,0.14,122
6,3,50000,0.1,0.1,0.14,183
6,3,50000,0.1,0.1,0.14,44
6,3,50000,0.1,0.1,0.14,313
6,3,50000,0.1,0.1,0.14,63
6,3,50000,0.1,0.1,0.14,136
6,3,50000,0.1,0.1,0.14,315
6,3,50000,0.1,0.1,0.14,149
6,3,50000,0.1,0.1,0.14,296
6,3,50000,0.1,0.1,0.14,180
6,3,50000,0.1,0.1,0.14,314
6,3,50000,0.1,0.1,0.14,198
6,3,50000,0.1,0.1,0.14,298
6,3,50000,0.1,0.1,0.14,398
6,3,50000,0.1,0.1,0.14,451
6,3,50000,0.1,0.1,0.14,61
6,3,50000,0.1,0.1,0.14,421
6,3,50000,0.1,0.1,0.14,627
6,3,50000,0.1,0.1,0.14,414
6,3,50000,0.1,0.1,0.14,401
6,3,50000,0.1,0.1,0.14,192
6,3,50000,0.1,0.1,0.14,275
6,3,50000,0.1,0.1,0.14,389
6,3,50000,0.1,0.1,0.14,433
6,3,50000,0.1,0.1,0.14,419
6,3,50000,0.1,0.1,0.14,193
6,3,50000,0.1,0.1,0.14,74
6,3,50000,0.1,0.1,0.14,215
6,3,50000,0.1,0.1,0.14,295
6,3,50000,0.1,0.1,0.14,246
6,3,50000,0.1,0.1,0.14,276
6,3,50000,0.1,0.1,0.14,211
6,3,50000,0.1,0.1,0.14,121
6,3,50000,0.1,0.1,0.14,354
6,3,50000,0.1,0.1,0.14,369
6,3,50000,0.1,0.1,0.14,180
6,3,50000,0.1,0.1,0.14,259
6,3,50000,0.1,0.1,0.14,483
6,3,50000,0.1,0.1,0.14,249
6,3,50000,0.1,0.1,0.14,149
6,3,50000,0.1,0.1,0.14,241
6,3,50000,0.1,0.1,0.14,252
6,3,50000,0.1,0.1,0.14,204
6,3,50000,0.1,0.1,0.14,136
6,3,50000,0.1,0.1,0.14,321
6,3,50000,0.1,0.1,0.14,544
6,3,50000,0.1,0.1,0.14,134
6,3,50000,0.1,0.1,0.16,233
6,3,50000,0.1,0.1,0.16,184
6,3,50000,0.1,0.1,0.16,199
6,3,50000,0.1,0.1,0.16,433
6,3,50000,0.1,0.1,0.16,327
6,3,50000,0.1,0.1,0.16,108
6,3,50000,0.1,0.1,0.16,245
6,3,50000,0.1,0.1,0.16,126
6,3,50000,0.1,0.1,0.16,132
6,3,50000,0.1,0.1,0.16,117
6,3,50000,0.1,0.1,0.16,480
6,3,50000,0.1,0.1,0.16,380
6,3,50000,0.1,0.1,0.16,596
6,3,50000,0.1,0.1,0.16,257
6,3,50000,0.1,0.1,0.16,546
6,3,50000,0.1,0.1,0.16,211
6,3,50000,0.1,0.1,0.16,301
6,3,50000,0.1,0.1,0.16,332
6,3,50000,0.1,0.1,0.16,212
6,3,50000,0.1,0.1,0.16,145
6,3,50000,0.1,0.1,0.16,294
6,3,50000,0.1,0.1,0.16,263
6,3,50000,0.1,0.1,0.16,426
6,3,50000,0.1,0.1,0.16,120
6,3,50000,0.1,0.1,0.16,252
6,3,50000,0.1,0.1,0.16,35
6,3,50000,0.1,0.1,0.16,401
6,3,50000,0.1,0.1,0.16,405
6,3,50000,0.1,0.1,0.16,169
6,3,50000,0.1,0.1,0.16,185
6,3,50000,0.1,0.1,0.16,198
6,3,50000,0.1,0.1,0.16,297
6,3,50000,0.1,0.1,0.16,172
6,3,50000,0.1,0.1,0.16,151
6,3,50000,0.1,0.1,0.16,186
6,3,50000,0.1,0.1,0.16,489
6,3,50000,0.1,0.1,0.16,230
6,3,50000,0.1,0.1,0.16,358
6,3,50000,0.1,0.1,0.16,348
6,3,50000,0.1,0.1,0.16,348
6,3,50000,0.1,0.1,0.16,269
6,3,50000,0.1,0.1,0.16,235
6,3,50000,0.1,0.1,0.16,496
6,3,50000,0.1,0.1,0.16,427
6,3,50000,0.1,0.1,0.16,705
6,3,50000,0.1,0.1,0.16,409
6,3,50000,0.1,0.1,0.16,196
6,3,50000,0.1,0.1,0.16,573
6,3,50000,0.1,0.1,0.16,344
6,3,50000,0.1,0.1,0.16,167
6,3,50000,0.1,0.1,0.16,199
6,3,50000,0.1,0.1,0.16,549
6,3,50000,0.1,0.1,0.16,347
6,3,50000,0.1,0.1,0.16,380
6,3,50000,0.1,0.1,0.16,315
6,3,50000,0.1,0.1,0.16,203
6,3,50000,0.1,0.1,0.16,267
6,3,50000,0.1,0.1,0.16,151
6,3,50000,0.1,0.1,0.16,440
6,3,50000,0.1,0.1,0.16,287
6,3,50000,0.1,0.1,0.16,398
6,3,50000,0.1,0.1,0.16,357
6,3,50000,0.1,0.1,0.16,356
6,3,50000,0.1,0.1,0.16,125
6,3,50000,0.1,0.1,0.16,197
6,3,50000,0.1,0.1,0.16,403
6,3,50000,0.1,0.1,0.16,435
6,3,50000,0.1,0.1,0.16,276
6,3,50000,0.1,0.1,0.16,357
6,3,50000,0.1,0.1,0.16,394
6,3,50000,0.1,0.1,0.16,321
6,3,50000,0.1,0.1,0.16,127
6,3,50000,0.1,0.1,0.16,261
6,3,50000,0.1,0.1,0.16,292
6,3,50000,0.1,0.1,0.16,103
6,3,50000,0.1,0.1,0.16,368
6,3,50000,0.1,0.1,0.16,236
6,3,50000,0.1,0.1,0.16,433
6,3,50000,0.1,0.1,0.16,335
6,3,50000,0.1,0.1,0.16,289
6,3,50000,0.1,0.1,0.16,350
6,3,50000,0.1,0.1,0.16,162
6,3,50000,0.1,0.1,0.16,341
6,3,50000,0.1,0.1,0.16,467
6,3,50000,0.1,0.1,0.16,300
6,3,50000,0.1,0.1,0.16,578
6,3,50000,0.1,0.1,0.16,144
6,3,50000,0.1,0.1,0.16,301
6,3,50000,0.1,0.1,0.16,511
6,3,50000,0.1,0.1,0.16,230
6,3,50000,0.1,0.1,0.16,450
6,3,50000,0.1,0.1,0.16,386
6,3,50000,0.1,0.1,0.16,191
6,3,50000,0.1,0.1,0.16,108
6,3,50000,0.1,0.1,0.16,69
6,3,50000,0.1,0.1,0.16,164
6,3,50000,0.1,0.1,0.16,150
6,3,50000,0.1,0.1,0.16,290
6,3,50000,0.1,0.1,0.16,67
6,3,50000,0.1,0.1,0.16,103
6,3,50000,0.1,0.1,0.18,184
6,3,50000,0.1,0.1,0.18,664
6,3,50000,0.1,0.1,0.18,305
6,3,50000,0.1,0.1,0.18,352
6,3,50000,0.1,0.1,0.18,188
6,3,50000,0.1,0.1,0.18,346
6,3,50000,0.1,0.1,0.18,343
6,3,50000,0.1,0.1,0.18,583
6,3,50000,0.1,0.1,0.18,420
6,3,50000,0.1,0.1,0.18,536
6,3,50000,0.1,0.1,0.18,251
6,3,50000,0.1,0.1,0.18,444
6,3,50000,0.1,0.1,0.18,82
6,3,50000,0.1,0.1,0.18,357
6,3,50000,0.1,0.1,0.18,162
6,3,50000,0.1,0.1,0.18,499
6,3,50000,0.1,0.1,0.18,138
6,3,50000,0.1,0.1,0.18,307
6,3,50000,0.1,0.1,0.18,225
6,3,50000,0.1,0.1,0.18,598
6,3,50000,0.1,0.1,0.18,196
6,3,50000,0.1,0.1,0.18,198
6,3,50000,0.1,0.1,0.18,165
6,3,50000,0.1,0.1,0.18,207
6,3,50000,0.1,0.1,0.18,317
6,3,50000,0.1,0.1,0.18,401
6,3,50000,0.1,0.1,0.18,458
6,3,50000,0.1,0.1,0.18,553
6,3,50000,0.1,0.1,0.18,503
6,3,50000,0.1,0.1,0.18,73
6,3,50000,0.1,0.1,0.18,354
6,3,50000,0.1,0.1,0.18,281
6,3,50000,0.1,0.1,0.18,152
6,3,50000,0.1,0.1,0.18,349
6,3,50000,0.1,0.1,0.18,218
6,3,50000,0.1,0.1,0.18,392
6,3,50000,0.1,0.1,0.18,97
6,3,50000,0.1,0.1,0.18,513
6,3,50000,0.1,0.1,0.18,325
6,3,50000,0.1,0.1,0.18,321
6,3,50000,0.1,0.1,0.18,486
6,3,50000,0.1,0.1,0.18,223
6,3,50000,0.1,0.1,0.18,396
6,3,50000,0.1,0.1,0.18,308
6,3,50000,0.1,0.1,0.18,202
6,3,50000,0.1,0.1,0.18,243
6,3,50000,0.1,0.1,0.18,235
6,3,50000,0.1,0.1,0.18,349
6,3,50000,0.1,0.1,0.18,275
6,3,50000,0.1,0.1,0.18,208
6,3,50000,0.1,0.1,0.18,246
6,3,50000,0.1,0.1,0.18,171
6,3,50000,0.1,0.1,0.18,152
6,3,50000,0.1,0.1,0.18,110
6,3,50000,0.1,0.1,0.18,134
6,3,50000,0.1,0.1,0.18,336
6,3,50000,0.1,0.1,0.18,284
6,3,50000,0.1,0.1,0.18,206
6,3,50000,0.1,0.1,0.18,227
6,3,50000,0.1,0.1,0.18,177
6,3,50000,0.1,0.1,0.18,359
6,3,50000,0.1,0.1,0.18,104
6,3,50000,0.1,0.1,0.18,332
6,3,50000,0.1,0.1,0.18,237
6,3,50000,0.1,0.1,0.18,360
6,3,50000,0.1,0.1,0.18,662
6,3,50000,0.1,0.1,0.18,264
6,3,50000,0.1,0.1,0.18,417
6,3,50000,0.1,0.1,0.18,181
6,3,50000,0.1,0.1,0.18,60
6,3,50000,0.1,0.1,0.18,313
6,3,50000,0.1,0.1,0.18,345
6,3,50000,0.1,0.1,0.18,435
6,3,50000,0.1,0.1,0.18,527
6,3,50000,0.1,0.1,0.18,374
6,3,50000,0.1,0.1,0.18,419
6,3,50000,0.1,0.1,0.18,67
6,3,50000,0.1,0.1,0.18,331
6,3,50000,0.1,0.1,0.18,427
6,3,50000,0.1,0.1,0.18,407
6,3,50000,0.1,0.1,0.18,530
6,3,50000,0.1,0.1,0.18,315
6,3,50000,0.1,0.1,0.18,272
6,3,50000,0.1,0.1,0.18,208
6,3,50000,0.1,0.1,0.18,307
6,3,50000,0.1,0.1,0.18,84
6,3,50000,0.1,0.1,0.18,504
6,3,50000,0.1,0.1,0.18,183
6,3,50000,0.1,0.1,0.18,229
6,3,50000,0.1,0.1,0.18,399
6,3,50000,0.1,0.1,0.18,142
6,3,50000,0.1,0.1,0.18,378
6,3,50000,0.1,0.1,0.18,155
6,3,50000,0.1,0.1,0.18,270
6,3,50000,0.1,0.1,0.18,73
6,3,50000,0.1,0.1,0.18,150
6,3,50000,0.1,0.1,0.18,194
6,3,50000,0.1,0.1,0.18,151
6,3,50000,0.1,0.1,0.18,94
6,3,50000,0.1,0.1,0.18,190
6,3,50000,0.1,0.1,0.2,304
6,3,50000,0.1,0.1,0.2,280
6,3,50000,0.1,0.1,0.2,177
6,3,50000,0.1,0.1,0.2,148
6,3,50000,0.1,0.1,0.2,276
6,3,50000,0.1,0.1,0.2,540
6,3,50000,0.1,0.1,0.2,344
6,3,50000,0.1,0.1,0.2,480
6,3,50000,0.1,0.1,0.2,158
6,3,50000,0.1,0.1,0.2,106
6,3,50000,0.1,0.1,0.2,199
6,3,50000,0.1,0.1,0.2,512
6,3,50000,0.1,0.1,0.2,265
6,3,50000,0.1,0.1,0.2,268
6,3,50000,0.1,0.1,0.2,173
6,3,50000,0.1,0.1,0.2,435
6,3,50000,0.1,0.1,0.2,522
6,3,50000,0.1,0.1,0.2,324
6,3,50000,0.1,0.1,0.2,350
6,3,50000,0.1,0.1,0.2,366
6,3,50000,0.1,0.1,0.2,432
6,3,50000,0.1,0.1,0.2,222
6,3,50000,0.1,0.1,0.2,238
6,3,50000,0.1,0.1,0.2,208
6,3,50000,0.1,0.1,0.2,206
6,3,50000,0.1,0.1,0.2,363
6,3,50000,0.1,0.1,0.2,433
6,3,50000,0.1,0.1,0.2,188
6,3,50000,0.1,0.1,0.2,356
6,3,50000,0.1,0.1,0.2,286
6,3,50000,0.1,0.1,0.2,236
6,3,50000,0.1,0.1,0.2,198
6,3,50000,0.1,0.1,0.2,348
6,3,50000,0.1,0.1,0.2,228
6,3,50000,0.1,0.1,0.2,251
6,3,50000,0.1,0.1,0.2,163
6,3,50000,0.1,0.1,0.2,132
6,3,50000,0.1,0.1,0.2,296
6,3,50000,0.1,0.1,0.2,266
6,3,50000,0.1,0.1,0.2,575
6,3,50000,0.1,0.1,0.2,494
6,3,50000,0.1,0.1,0.2,303
6,3,50000,0.1,0.1,0.2,228
6,3,50000,0.1,0.1,0.2,66
6,3,50000,0.1,0.1,0.2,292
6,3,50000,0.1,0.1,0.2,303
6,3,50000,0.1,0.1,0.2,126
6,3,50000,0.1,0.1,0.2,475
6,3,50000,0.1,0.1,0.2,319
6,3,50000,0.1,0.1,0.2,427
6,3,50000,0.1,0.1,0.2,241
6,3,50000,0.1,0.1,0.2,226
6,3,50000,0.1,0.1,0.2,324
6,3,50000,0.1,0.1,0.2,92
6,3,50000,0.1,0.1,0.2,476
6,3,50000,0.1,0.1,0.2,441
6,3,50000,0.1,0.1,0.2,316
6,3,50000,0.1,0.1,0.2,330
6,3,50000,0.1,0.1,0.2,246
6,3,50000,0.1,0.1,0.2,392
6,3,50000,0.1,0.1,0.2,287
6,3,50000,0.1,0.1,0.2,386
6,3,50000,0.1,0.1,0.2,244
6,3,50000,0.1,0.1,0.2,312
6,3,50000,0.1,0.1,0.2,250
6,3,50000,0.1,0.1,0.2,273
6,3,50000,0.1,0.1,0.2,263
6,3,50000,0.1,0.1,0.2,237
6,3,50000,0.1,0.1,0.2,340
6,3,50000,0.1,0.1,0.2,601
6,3,50000,0.1,0.1,0.2,373
6,3,50000,0.1,0.1,0.2,437
6,3,50000,0.1,0.1,0.2,207
6,3,50000,0.1,0.1,0.2,155
6,3,50000,0.1,0.1,0.2,297
6,3,50000,0.1,0.1,0.2,267
6,3,50000,0.1,0.1,0.2,371
6,3,50000,0.1,0.1,0.2,316
6,3,50000,0.1,0.1,0.2,343
6,3,50000,0.1,0.1,0.2,310
6,3,50000,0.1,0.1,0.2,202
6,3,50000,0.1,0.1,0.2,491
6,3,50000,0.1,0.1,0.2,249
6,3,50000,0.1,0.1,0.2,371
6,3,50000,0.1,0.1,0.2,307
6,3,50000,0.1,0.1,0.2,221
6,3,50000,0.1,0.1,0.2,328
6,3,50000,0.1,0.1,0.2,201
6,3,50000,0.1,0.1,0.2,89
6,3,50000,0.1,0.1,0.2,299
6,3,50000,0.1,0.1,0.2,395
6,3,50000,0.1,0.1,0.2,416
6,3,50000,0.1,0.1,0.2,354
6,3,50000,0.1,0.1,0.2,260
6,3,50000,0.1,0.1,0.2,215
6,3,50000,0.1,0.1,0.2,427
6,3,50000,0.1,0.1,0.2,419
6,3,50000,0.1,0.1,0.2,198
6,3,50000,0.1,0.1,0.2,173
6,3,50000,0.1,0.1,0.2,116
6,3,50000,0.1,0.1,0.22,404
6,3,50000,0.1,0.1,0.22,380
6,3,50000,0.1,0.1,0.22,287
6,3,50000,0.1,0.1,0.22,321
6,3,50000,0.1,0.1,0.22,337
6,3,50000,0.1,0.1,0.22,383
6,3,50000,0.1,0.1,0.22,697
6,3,50000,0.1,0.1,0.22,170
6,3,50000,0.1,0.1,0.22,188
6,3,50000,0.1,0.1,0.22,224
6,3,50000,0.1,0.1,0.22,274
6,3,50000,0.1,0.1,0.22,269
6,3,50000,0.1,0.1,0.22,191
6,3,50000,0.1,0.1,0.22,147
6,3,50000,0.1,0.1,0.22,280
6,3,50000,0.1,0.1,0.22,396
6,3,50000,0.1,0.1,0.22,342
6,3,50000,0.1,0.1,0.22,182
6,3,50000,0.1,0.1,0.22,272
6,3,50000,0.1,0.1,0.22,248
6,3,50000,0.1,0.1,0.22,535
6,3,50000,0.1,0.1,0.22,217
6,3,50000,0.1,0.1,0.22,344
6,3,50000,0.1,0.1,0.22,244
6,3,50000,0.1,0.1,0.22,65
6,3,50000,0.1,0.1,0.22,215
6,3,50000,0.1,0.1,0.22,293
6,3,50000,0.1,0.1,0.22,187
6,3,50000,0.1,0.1,0.22,336
6,3,50000,0.1,0.1,0.22,302
6,3,50000,0.1,0.1,0.22,425
6,3,50000,0.1,0.1,0.22,496
6,3,50000,0.1,0.1,0.22,237
6,3,50000,0.1,0.1,0.22,276
6,3,50000,0.1,0.1,0.22,111
6,3,50000,0.1,0.1,0.22,230
6,3,50000,0.1,0.1,0.22,306
6,3,50000,0.1,0.1,0.22,275
6,3,50000,0.1,0.1,0.22,112
6,3,50000,0.1,0.1,0.22,299
6,3,50000,0.1,0.1,0.22,264
6,3,50000,0.1,0.1,0.22,327
6,3,50000,0.1,0.1,0.22,151
6,3,50000,0.1,0.1,0.22,296
6,3,50000,0.1,0.1,0.22,542
6,3,50000,0.1,0.1,0.22,218
6,3,50000,0.1,0.1,0.22,202
6,3,50000,0.1,0.1,0.22,182
6,3,50000,0.1,0.1,0.22,105
6,3,50000,0.1,0.1,0.22,230
6,3,50000,0.1,0.1,0.22,276
6,3,50000,0.1,0.1,0.22,107
6,3,50000,0.1,0.1,0.22,284
6,3,50000,0.1,0.1,0.22,214
6,3,50000,0.1,0.1,0.22,281
6,3,50000,0.1,0.1,0.22,169
6,3,50000,0.1,0.1,0.22,231
6,3,50000,0.1,0.1,0.22,281
6,3,50000,0.1,0.1,0.22,359
6,3,50000,0.1,0.1,0.22,691
6,3,50000,0.1,0.1,0.22,215
6,3,50000,0.1,0.1,0.22,160
6,3,50000,0.1,0.1,0.22,152
6,3,50000,0.1,0.1,0.22,479
6,3,50000,0.1,0.1,0.22,596
6,3,50000,0.1,0.1,0.22,352
6,3,50000,0.1,0.1,0.22,146
6,3,50000,0.1,0.1,0.22,254
6,3,50000,0.1,0.1,0.22,571
6,3,50000,0.1,0.1,0.22,475
6,3,50000,0.1,0.1,0.22,482
6,3,50000,0.1,0.1,0.22,116
6,3,50000,0.1,0.1,0.22,214
6,3,50000,0.1,0.1,0.22,281
6,3,50000,0.1,0.1,0.22,397
6,3,50000,0.1,0.1,0.22,144
6,3,50000,0.1,0.1,0.22,247
6,3,50000,0.1,0.1,0.22,109
6,3,50000,0.1,0.1,0.22,291
6,3,50000,0.1,0.1,0.22,198
6,3,50000,0.1,0.1,0.22,593
6,3,50000,0.1,0.1,0.22,377
6,3,50000,0.1,0.1,0.22,195
6,3,50000,0.1,0.1,0.22,289
6,3,50000,0.1,0.1,0.22,347
6,3,50000,0.1,0.1,0.22,252
6,3,50000,0.1,0.1,0.22,167
6,3,50000,0.1,0.1,0.22,406
6,3,50000,0.1,0.1,0.22,63
6,3,50000,0.1,0.1,0.22,252
6,3,50000,0.1,0.1,0.22,392
6,3,50000,0.1,0.1,0.22,197
6,3,50000,0.1,0.1,0.22,486
6,3,50000,0.1,0.1,0.22,134
6,3,50000,0.1,0.1,0.22,464
6,3,50000,0.1,0.1,0.22,253
6,3,50000,0.1,0.1,0.22,364
6,3,50000,0.1,0.1,0.22,257
6,3,50000,0.1,0.1,0.22,337
6,3,50000,0.1,0.1,0.22,367
6,3,50000,0.1,0.1,0.24,397
6,3,50000,0.1,0.1,0.24,425
6,3,50000,0.1,0.1,0.24,555
6,3,50000,0.1,0.1,0.24,197
6,3,50000,0.1,0.1,0.24,303
6,3,50000,0.1,0.1,0.24,241
6,3,50000,0.1,0.1,0.24,242
6,3,50000,0.1,0.1,0.24,336
6,3,50000,0.1,0.1,0.24,287
6,3,50000,0.1,0.1,0.24,347
6,3,50000,0.1,0.1,0.24,135
6,3,50000,0.1,0.1,0.24,367
6,3,50000,0.1,0.1,0.24,403
6,3,50000,0.1,0.1,0.24,254
6,3,50000,0.1,0.1,0.24,403
6,3,50000,0.1,0.1,0.24,322
6,3,50000,0.1,0.1,0.24,99
6,3,50000,0.1,0.1,0.24,195
6,3,50000,0.1,0.1,0.24,334
6,3,50000,0.1,0.1,0.24,192
6,3,50000,0.1,0.1,0.24,132
6,3,50000,0.1,0.1,0.24,367
6,3,50000,0.1,0.1,0.24,314
6,3,50000,0.1,0.1,0.24,357
6,3,50000,0.1,0.1,0.24,442
6,3,50000,0.1,0.1,0.24,335
6,3,50000,0.1,0.1,0.24,563
6,3,50000,0.1,0.1,0.24,220
6,3,50000,0.1,0.1,0.24,510
6,3,50000,0.1,0.1,0.24,203
6,3,50000,0.1,0.1,0.24,386
6,3,50000,0.1,0.1,0.24,195
6,3,50000,0.1,0.1,0.24,389
6,3,50000,0.1,0.1,0.24,348
6,3,50000,0.1,0.1,0.24,87
6,3,50000,0.1,0.1,0.24,366
6,3,50000,0.1,0.1,0.24,559
6,3,50000,0.1,0.1,0.24,269
6,3,50000,0.1,0.1,0.24,307
6,3,50000,0.1,0.1,0.24,322
6,3,50000,0.1,0.1,0.24,463
6,3,50000,0.1,0.1,0.24,378
6,3,50000,0.1,0.1,0.24,130
6,3,50000,0.1,0.1,0.24,673
6,3,50000,0.1,0.1,0.24,282
6,3,50000,0.1,0.1,0.24,127
6,3,50000,0.1,0.1,0.24,102
6,3,50000,0.1,0.1,0.24,320
6,3,50000,0.1,0.1,0.24,547
6,3,50000,0.1,0.1,0.24,153
6,3,50000,0.1,0.1,0.24,735
6,3,50000,0.1,0.1,0.24,395
6,3,50000,0.1,0.1,0.24,389
6,3,50000,0.1,0.1,0.24,491
6,3,50000,0.1,0.1,0.24,190
6,3,50000,0.1,0.1,0.24,516
6,3,50000,0.1,0.1,0.24,271
6,3,50000,0.1,0.1,0.24,190
6,3,50000,0.1,0.1,0.24,494
6,3,50000,0.1,0.1,0.24,223
6,3,50000,0.1,0.1,0.24,571
6,3,50000,0.1,0.1,0.24,127
6,3,50000,0.1,0.1,0.24,183
6,3,50000,0.1,0.1,0.24,474
6,3,50000,0.1,0.1,0.24,316
6,3,50000,0.1,0.1,0.24,445
6,3,50000,0.1,0.1,0.24,289
6,3,50000,0.1,0.1,0.24,182
6,3,50000,0.1,0.1,0.24,252
6,3,50000,0.1,0.1,0.24,222
6,3,50000,0.1,0.1,0.24,292
6,3,50000,0.1,0.1,0.24,49
6,3,50000,0.1,0.1,0.24,397
6,3,50000,0.1,0.1,0.24,375
6,3,50000,0.1,0.1,0.24,133
6,3,50000,0.1,0.1,0.24,235
6,3,50000,0.1,0.1,0.24,363
6,3,50000,0.1,0.1,0.24,179
6,3,50000,0.1,0.1,0.24,307
6,3,50000,0.1,0.1,0.24,320
6,3,50000,0.1,0.1,0.24,347
6,3,50000,0.1,0.1,0.24,216
6,3,50000,0.1,0.1,0.24,259
6,3,50000,0.1,0.1,0.24,290
6,3,50000,0.1,0.1,0.24,207
6,3,50000,0.1,0.1,0.24,210
6,3,50000,0.1,0.1,0.24,189
6,3,50000,0.1,0.1,0.24,189
6,3,50000,0.1,0.1,0.24,321
6,3,50000,0.1,0.1,0.24,257
6,3,50000,0.1,0.1,0.24,680
6,3,50000,0.1,0.1,0.24,325
6,3,50000,0.1,0.1,0.24,162
6,3,50000,0.1,0.1,0.24,367
6,3,50000,0.1,0.1,0.24,339
6,3,50000,0.1,0.1,0.24,271
6,3,50000,0.1,0.1,0.24,192
6,3,50000,0.1,0.1,0.24,340
6,3,50000,0.1,0.1,0.24,131
6,3,50000,0.1,0.1,0.24,184
6,3,50000,0.1,0.1,0.26,196
6,3,50000,0.1,0.1,0.26,94
6,3,50000,0.1,0.1,0.26,170
6,3,50000,0.1,0.1,0.26,82
6,3,50000,0.1,0.1,0.26,328
6,3,50000,0.1,0.1,0.26,189
6,3,50000,0.1,0.1,0.26,288
6,3,50000,0.1,0.1,0.26,166
6,3,50000,0.1,0.1,0.26,165
6,3,50000,0.1,0.1,0.26,387
6,3,50000,0.1,0.1,0.26,318
6,3,50000,0.1,0.1,0.26,324
6,3,50000,0.1,0.1,0.26,169
6,3,50000,0.1,0.1,0.26,283
6,3,50000,0.1,0.1,0.26,302
6,3,50000,0.1,0.1,0.26,244
6,3,50000,0.1,0.1,0.26,416
6,3,50000,0.1,0.1,0.26,280
6,3,50000,0.1,0.1,0.26,190
6,3,50000,0.1,0.1,0.26,112
6,3,50000,0.1,0.1,0.26,404
6,3,50000,0.1,0.1,0.26,159
6,3,50000,0.1,0.1,0.26,411
6,3,50000,0.1,0.1,0.26,150
6,3,50000,0.1,0.1,0.26,171
6,3,50000,0.1,0.1,0.26,497
6,3,50000,0.1,0.1,0.26,283
6,3,50000,0.1,0.1,0.26,277
6,3,50000,0.1,0.1,0.26,399
6,3,50000,0.1,0.1,0.26,591
6,3,50000,0.1,0.1,0.26,419
6,3,50000,0.1,0.1,0.26,98
6,3,50000,0.1,0.1,0.26,170
6,3,50000,0.1,0.1,0.26,296
6,3,50000,0.1,0.1,0.26,395
6,3,50000,0.1,0.1,0.26,145
6,3,50000,0.1,0.1,0.26,609
6,3,50000,0.1,0.1,0.26,583
6,3,50000,0.1,0.1,0.26,571
6,3,50000,0.1,0.1,0.26,480
6,3,50000,0.1,0.1,0.26,295
6,3,50000,0.1,0.1,0.26,420
6,3,50000,0.1,0.1,0.26,229
6,3,50000,0.1,0.1,0.26,232
6,3,50000,0.1,0.1,0.26,580
6,3,50000,0.1,0.1,0.26,188
6,3,50000,0.1,0.1,0.26,424
6,3,50000,0.1,0.1,0.26,262
6,3,50000,0.1,0.1,0.26,214
6,3,50000,0.1,0.1,0.26,805
6,3,50000,0.1,0.1,0.26,299
6,3,50000,0.1,0.1,0.26,494
6,3,50000,0.1,0.1,0.26,311
6,3,50000,0.1,0.1,0.26,107
6,3,50000,0.1,0.1,0.26,458
6,3,50000,0.1,0.1,0.26,307
6,3,50000,0.1,0.1,0.26,201
6,3,50000,0.1,0.1,0.26,112
6,3,50000,0.1,0.1,0.26,242
6,3,50000,0.1,0.1,0.26,333
6,3,50000,0.1,0.1,0.26,50
6,3,50000,0.1,0.1,0.26,492
6,3,50000,0.1,0.1,0.26,160
6,3,50000,0.1,0.1,0.26,185
6,3,50000,0.1,0.1,0.26,331
6,3,50000,0.1,0.1,0.26,286
6,3,50000,0.1,0.1,0.26,367
6,3,50000,0.1,0.1,0.26,276
6,3,50000,0.1,0.1,0.26,335
6,3,50000,0.1,0.1,0.26,309
6,3,50000,0.1,0.1,0.26,334
6,3,50000,0.1,0.1,0.26,526
6,3,50000,0.1,0.1,0.26,133
6,3,50000,0.1,0.1,0.26,367
6,3,50000,0.1,0.1,0.26,219
6,3,50000,0.1,0.1,0.26,576
6,3,50000,0.1,0.1,0.26,339
6,3,50000,0.1,0.1,0.26,243
6,3,50000,0.1,0.1,0.26,513
6,3,50000,0.1,0.1,0.26,390
6,3,50000,0.1,0.1,0.26,427
6,3,50000,0.1,0.1,0.26,271
6,3,50000,0.1,0.1,0.26,328
6,3,50000,0.1,0.1,0.26,465
6,3,50000,0.1,0.1,0.26,276
6,3,50000,0.1,0.1,0.26,193
6,3,50000,0.1,0.1,0.26,285
6,3,50000,0.1,0.1,0.26,229
6,3,50000,0.1,0.1,0.26,137
6,3,50000,0.1,0.1,0.26,175
6,3,50000,0.1,0.1,0.26,309
6,3,50000,0.1,0.1,0.26,186
6,3,50000,0.1,0.1,0.26,474
6,3,50000,0.1,0.1,0.26,682
6,3,50000,0.1,0.1,0.26,394
6,3,50000,0.1,0.1,0.26,118
6,3,50000,0.1,0.1,0.26,366
6,3,50000,0.1,0.1,0.26,201
6,3,50000,0.1,0.1,0.26,290
6,3,50000,0.1,0.1,0.26,368
6,3,50000,0.1,0.1,0.28,219
6,3,50000,0.1,0.1,0.28,562
6,3,50000,0.1,0.1,0.28,197
6,3,50000,0.1,0.1,0.28,102
6,3,50000,0.1,0.1,0.28,592
6,3,50000,0.1,0.1,0.28,462
6,3,50000,0.1,0.1,0.28,395
6,3,50000,0.1,0.1,0.28,260
6,3,50000,0.1,0.1,0.28,131
6,3,50000,0.1,0.1,0.28,162
6,3,50000,0.1,0.1,0.28,115
6,3,50000,0.1,0.1,0.28,374
6,3,50000,0.1,0.1,0.28,167
6,3,50000,0.1,0.1,0.28,270
6,3,50000,0.1,0.1,0.28,202
